Date,Price,Returns,log_ret
2014-09-30,46.36000061035156,,
2014-10-01,45.900001525878906,-0.0099223269718841,-0.009971881326980826
2014-10-02,45.7599983215332,-0.0030501786425163,-0.0030548399182876826
2014-10-03,46.09000015258789,0.0072115787403645,0.007185699651307236
2014-10-06,46.09000015258789,0.0,0.0
2014-10-07,45.52999877929688,-0.0121501707840537,-0.01222458750733962
2014-10-08,46.77999877929688,0.0274544263894949,0.02708431252575318
2014-10-09,45.84999847412109,-0.0198802977649366,-0.020080569638809616
2014-10-10,44.02999877929688,-0.0396946511536191,-0.04050397337935917
2014-10-13,43.650001525878906,-0.0086304170782001,-0.008667874800567557
2014-10-14,43.72999954223633,0.0018327150873063,0.001831037714129416
2014-10-15,43.220001220703125,-0.011662436013534,-0.011730975634193765
2014-10-16,42.7400016784668,-0.0111059585534301,-0.01116809016011205
2014-10-17,43.630001068115234,0.0208235693658578,0.020609722454160474
2014-10-20,44.08000183105469,0.010314021359681,0.01026119476728234
2014-10-21,44.880001068115234,0.0181488022647253,0.01798607862978823
2014-10-22,44.380001068115234,-0.0111408196992049,-0.011203343441861429
2014-10-23,45.02000045776367,0.0144208962200373,0.014317904074654875
2014-10-24,46.130001068115234,0.02465572188061,0.02435667507759562
2014-10-27,45.90999984741211,-0.0047691570693499,-0.004780565786688899
2014-10-28,46.4900016784668,0.0126334531252974,0.01255431686881736
2014-10-29,46.619998931884766,0.0027962410996895,0.00279233889019893
2014-10-30,46.04999923706055,-0.0122265059606078,-0.012301864562832403
2014-10-31,46.95000076293945,0.01954400740043,0.01935547577062973
2014-11-03,47.43999862670898,0.0104365890480733,0.0103825038372005
2014-11-04,47.56999969482422,0.0027403261357188,0.0027365782873770205
2014-11-05,47.86000061035156,0.0060962984525496,0.006077791204189654
2014-11-06,48.70000076293945,0.0175511939380588,0.017398950521571355
2014-11-07,48.68000030517578,-0.0004106870113006,-0.0004107713663077344
2014-11-10,48.88999938964844,0.0043138677723124,0.004304589718030016
2014-11-11,48.869998931884766,-0.0004090909800237,-0.0004091746805669013
2014-11-12,48.77999877929688,-0.0018416237887242,-0.0018433216626974384
2014-11-13,49.61000061035156,0.0170152081144976,0.016872070852842244
2014-11-14,49.58000183105469,-0.0006046921775407,-0.000604875077591437
2014-11-17,49.459999084472656,-0.0024203860861269,-0.0024233199555504714
2014-11-18,48.7400016784668,-0.0145571657770591,-0.01466416094859842
2014-11-19,48.220001220703125,-0.0106688641743195,-0.010726184565900321
2014-11-20,48.70000076293945,0.0099543660324554,0.009905147686340486
2014-11-21,47.97999954223633,-0.0147844190846716,-0.014894797883821868
2014-11-24,47.59000015258789,-0.0081283741844374,-0.008161589531509318
2014-11-25,47.470001220703125,-0.0025215156860687,-0.0025247000608398817
2014-11-26,47.75,0.00589843631971,0.005881108648258607
2014-11-28,47.810001373291016,0.001256573262639,0.0012557844352006989
2014-12-01,48.619998931884766,0.0169420107786537,0.016800095557397917
2014-12-02,48.459999084472656,-0.0032908237541564,-0.0032962504233922467
2014-12-03,48.08000183105469,-0.0078414622492166,-0.007872368185494043
2014-12-04,48.84000015258789,0.0158069528408861,0.015683324056292528
2014-12-05,48.41999816894531,-0.0085995491877639,-0.008636738672914345
2014-12-08,47.70000076293945,-0.0148698354653725,-0.01498149980499654
2014-12-09,47.59000015258789,-0.0023060924233155,-0.002308755549512571
2014-12-10,46.900001525878906,-0.0144988153918184,-0.014604950352355948
2014-12-11,47.16999816894531,0.0057568578738196,0.005740350491000874
2014-12-12,46.95000076293945,-0.004663926532664,-0.00467483657365201
2014-12-15,46.66999816894531,-0.0059638464205343,-0.005981701176673685
2014-12-16,45.15999984741211,-0.0323547971025628,-0.03288978482500692
2014-12-17,45.7400016784668,0.0128432646814529,0.01276148938782132
2014-12-18,47.52000045776367,0.038915581853484,0.038177459397009145
2014-12-19,47.65999984741211,0.0029461150736491,0.002941783781540286
2014-12-22,47.97999954223633,0.0067142193841529,0.006691779401826331
2014-12-23,48.45000076293945,0.009795773763803,0.009748106212889341
2014-12-24,48.13999938964844,-0.0063983770569544,-0.006418934407471753
2014-12-26,47.880001068115234,-0.0054008792029421,-0.005415516678304417
2014-12-29,47.45000076293945,-0.0089807914699928,-0.009021361863198211
2014-12-30,47.02000045776367,-0.0090621769918206,-0.009103488287311829
2014-12-31,46.45000076293945,-0.0121224944550187,-0.012196571162624566
2015-01-02,46.7599983215332,0.0066737901722724,0.006651619023703425
2015-01-05,46.33000183105469,-0.009195819202596,-0.009238361757946593
2015-01-06,45.650001525878906,-0.0146773209216664,-0.014786098483982714
2015-01-07,46.22999954223633,0.0127053230442637,0.012625287631676538
2015-01-08,47.59000015258789,0.0294181402513111,0.028993730241061347
2015-01-09,47.18999862670898,-0.0084051591636139,-0.00844068170233923
2015-01-12,46.59999847412109,-0.0125026524636081,-0.012581468249564394
2015-01-13,46.36000061035156,-0.005150168919057,-0.005163476750388057
2015-01-14,45.959999084472656,-0.0086281604963911,-0.008665598576564319
2015-01-15,45.47999954223633,-0.0104438544777624,-0.010498774243293582
2015-01-16,46.2400016784668,0.0167106891794197,0.016572601845972746
2015-01-20,46.38999938964844,0.0032438950202611,0.0032386449435444515
2015-01-21,45.91999816894531,-0.0101315203036627,-0.010183193470262268
2015-01-22,47.130001068115234,0.026350238401974,0.026009051462383997
2015-01-23,47.18000030517578,0.0010608791836921,0.0010603168490485406
2015-01-26,47.0099983215332,-0.0036032637249459,-0.0036097711162826206
2015-01-27,42.65999984741211,-0.0925334743551469,-0.09709859986520873
